time,V(vc)
1.058769048768102e-02,5.555838e+00
1.059793048768096e-02,5.499236e+00
1.060817048768090e-02,5.443212e+00
1.061841048768083e-02,5.387757e+00
1.062865048768077e-02,5.332868e+00
1.063889048768071e-02,5.278538e+00
1.064913048768065e-02,5.224762e+00
1.065937048768059e-02,5.171533e+00
1.066961048768053e-02,5.118847e+00
1.067985048768047e-02,5.066698e+00
1.069009048768041e-02,5.015079e+00
1.070033048768035e-02,4.963987e+00
1.071057048768029e-02,4.913415e+00
1.072081048768023e-02,4.863358e+00
1.073105048768017e-02,4.813812e+00
1.074129048768011e-02,4.764770e+00
1.075153048768004e-02,4.716228e+00
1.076177048767998e-02,4.668180e+00
1.077201048767992e-02,4.620621e+00
1.078225048767986e-02,4.573548e+00
1.079249048767980e-02,4.526954e+00
1.080273048767974e-02,4.480834e+00
1.081297048767968e-02,4.435184e+00
1.082321048767962e-02,4.390000e+00
1.083345048767956e-02,4.345276e+00
1.084369048767950e-02,4.301007e+00
1.085393048767944e-02,4.257190e+00
1.086417048767938e-02,4.213819e+00
1.087441048767931e-02,4.170889e+00
1.088465048767925e-02,4.128397e+00
1.089489048767919e-02,4.086338e+00
1.090513048767913e-02,4.044707e+00
1.091537048767907e-02,4.003501e+00
1.092561048767901e-02,3.962714e+00
1.093585048767895e-02,3.922343e+00
1.094609048767889e-02,3.882383e+00
1.095633048767883e-02,3.842830e+00
1.096657048767877e-02,3.803681e+00
1.097681048767871e-02,3.764930e+00
1.098705048767865e-02,3.726574e+00
1.099729048767858e-02,3.688608e+00
1.100753048767852e-02,3.651030e+00
1.101777048767846e-02,3.613834e+00
1.102801048767840e-02,3.577017e+00
1.103825048767834e-02,3.540575e+00
1.104849048767828e-02,3.504505e+00
1.105873048767822e-02,3.468802e+00
1.106897048767816e-02,3.433462e+00
1.107921048767810e-02,3.398483e+00
1.108945048767804e-02,3.363860e+00
1.109969048767798e-02,3.329590e+00
1.110993048767792e-02,3.295669e+00
1.112017048767786e-02,3.262094e+00
1.113041048767779e-02,3.228860e+00
1.114065048767773e-02,3.195966e+00
1.115089048767767e-02,3.163406e+00
1.116113048767761e-02,3.131178e+00
1.117137048767755e-02,3.099278e+00
1.118161048767749e-02,3.067703e+00
1.119185048767743e-02,3.036450e+00
1.120209048767737e-02,3.005516e+00
1.121233048767731e-02,2.974896e+00
1.122257048767725e-02,2.944589e+00
1.123281048767719e-02,2.914590e+00
1.124305048767713e-02,2.884897e+00
1.125329048767706e-02,2.855506e+00
1.126353048767700e-02,2.826415e+00
1.127377048767694e-02,2.797621e+00
1.128401048767688e-02,2.769119e+00
1.129425048767682e-02,2.740908e+00
1.130449048767676e-02,2.712984e+00
1.131473048767670e-02,2.685345e+00
1.132497048767664e-02,2.657987e+00
1.133521048767658e-02,2.630908e+00
1.134545048767652e-02,2.604105e+00
1.135569048767646e-02,2.577575e+00
1.136593048767640e-02,2.551316e+00
1.137617048767633e-02,2.525324e+00
1.138641048767627e-02,2.499596e+00
1.139665048767621e-02,2.474131e+00
1.140689048767615e-02,2.448925e+00
1.141713048767609e-02,2.423976e+00
